No,ポケモン名,技名前,タイプ,分類,威力,命中,PP,技のヒット数,技の説明,更新日,候補
475,エルレイド,ストーンエッジ,いわ,物理,100,80,8,1,きゅうしょアップ＋1で攻撃する。,2026/4/10,
475,エルレイド,いわなだれ,いわ,物理,75,90,12,1,30%の確率で相手をひるませる。,2026/4/10,
475,エルレイド,がんせきふうじ,いわ,物理,60,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
475,エルレイド,どくづき,どく,物理,80,100,20,1,30%の確率で相手をどく状態にする。,2026/4/10,
475,エルレイド,じしん,じめん,物理,100,100,12,1,地中状態の相手には威力が2倍になる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
475,エルレイド,じならし,じめん,物理,60,100,20,1,相手の素早さを1段階下げる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
475,エルレイド,れいとうパンチ,こおり,物理,75,100,16,1,10%の確率で相手をこおり状態にする。,2026/4/10,
475,エルレイド,トリプルアクセル,こおり,物理,20,90,12,3,1回目は威力20、2回目は威力40、3回目は威力60の連続3回攻撃。途中で外れると攻撃は終わる。,2026/4/10,
475,エルレイド,こごえるかぜ,こおり,特殊,55,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
475,エルレイド,きあいパンチ,かくとう,物理,150,100,20,1,自分が技を使うターンで、先に相手からの技のダメージを受けると失敗する。,2026/4/10,
475,エルレイド,インファイト,かくとう,物理,120,100,8,1,自分の防御と特防が1段階下がる。,2026/4/10,TRUE
475,エルレイド,ドレインパンチ,かくとう,物理,75,100,12,1,相手に与えたダメージの1/2自分のHPを回復する。,2026/4/10,
475,エルレイド,かわらわり,かくとう,物理,75,100,16,1,相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,
475,エルレイド,はやてがえし,かくとう,物理,65,100,16,1,相手が先制技を使っていない場合失敗する。相手をひるませる。,2026/4/10,
475,エルレイド,ローキック,かくとう,物理,65,100,20,1,相手の素早さを1段階下げる。,2026/4/10,
475,エルレイド,きしかいせい,かくとう,物理,,100,16,,自分の残りHPが少ないほど威力が上がる。威力20-200。,2026/4/10,
475,エルレイド,きあいだま,かくとう,特殊,120,70,8,1,10%の確率で相手の特防を1段階下げる。,2026/4/10,
475,エルレイド,はどうだん,かくとう,特殊,80,-,20,1,相手に必ず命中する。,2026/4/10,
475,エルレイド,しんくうは,かくとう,特殊,40,100,20,1,必ず先制できる。(優先度+1),2026/4/10,
475,エルレイド,コーチング,かくとう,変化,0,-,12,,味方の攻撃防御を1段階上げる。,2026/4/10,
475,エルレイド,ファストガード,かくとう,変化,0,-,16,,使ったターン中自分と味方を先制技から守る。,2026/4/10,
475,エルレイド,ビルドアップ,かくとう,変化,0,-,20,,自分の攻撃と防御を1段階ずつ上げる。,2026/4/10,
475,エルレイド,しねんのずつき,エスパー,物理,80,90,16,1,20%の確率で相手をひるませる。,2026/4/10,
475,エルレイド,みらいよち,エスパー,特殊,120,100,12,1,相手がいる場所をみらいにこうげき状態にする。,2026/4/10,
475,エルレイド,サイコキネシス,エスパー,特殊,90,100,12,1,10%の確率で相手の特防を1段階下げる。,2026/4/10,
475,エルレイド,ワイドフォース,エスパー,特殊,80,100,12,1,サイコフィールド状態の効果を受けている場合、威力が1.5倍になり相手全体を攻撃する。,2026/4/10,
475,エルレイド,サイコショック,エスパー,特殊,80,100,12,1,相手の防御の能力値でダメージ計算する。,2026/4/10,
475,エルレイド,アシストパワー,エスパー,特殊,20,100,12,1,自分の能力変化が1段階上がるごとに、この技は威力は20上がる。,2026/4/10,
475,エルレイド,サイコフィールド,エスパー,変化,0,-,12,,5ターンの間全体の場をサイコフィールド状態にする。,2026/4/10,
475,エルレイド,いやしのはどう,エスパー,変化,0,-,12,,相手のHPを最大HPの1/2回復する。,2026/4/10,
475,エルレイド,マジックルーム,エスパー,変化,0,-,12,,5ターンの間、全体の場をマジックルーム状態にする。,2026/4/10,
475,エルレイド,ワンダールーム,エスパー,変化,0,-,12,,5ターンの間、全体の場をワンダールーム状態にする。,2026/4/10,
475,エルレイド,めいそう,エスパー,変化,0,-,20,,自分の特攻と特防が1段階ずつ上がる。,2026/4/10,
475,エルレイド,ふういん,エスパー,変化,0,-,12,,自分はふういん状態になる。,2026/4/10,
475,エルレイド,スキルスワップ,エスパー,変化,0,-,12,,自分と相手の特性を入れ替える。,2026/4/10,
475,エルレイド,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
475,エルレイド,リフレクター,エスパー,変化,0,-,20,,5ターンの間、味方の場をリフレクター状態にする。,2026/4/10,
475,エルレイド,ひかりのかべ,エスパー,変化,0,-,20,,5ターンの間、味方の場をひかりのかべ状態にする。,2026/4/10,
475,エルレイド,こうそくいどう,エスパー,変化,0,-,20,,自分の素早さを2段階上げる。,2026/4/10,
475,エルレイド,さいみんじゅつ,エスパー,変化,0,60,20,,相手をねむり状態にする。,2026/4/10,
475,エルレイド,シャドークロー,ゴースト,物理,70,100,16,1,きゅうしょアップ+1で攻撃する。,2026/4/10,
475,エルレイド,かげうち,ゴースト,物理,40,100,20,1,通常の攻撃技。,2026/4/10,TRUE
475,エルレイド,シャドーボール,ゴースト,特殊,80,100,16,1,20%の確率で相手の特防を1段階下げる。,2026/4/10,
475,エルレイド,たたりめ,ゴースト,特殊,65,100,12,1,相手が状態異常だと威力が2倍になる。,2026/4/10,
475,エルレイド,ナイトヘッド,ゴースト,特殊,,100,16,,相手のHPに50ダメージを与える。,2026/4/10,
475,エルレイド,みちづれ,ゴースト,変化,0,-,8,,自分はみちづれ状態になる。連続で使うと失敗する。,2026/4/10,
475,エルレイド,あやしいひかり,ゴースト,変化,0,100,12,,相手をこんらん状態にする。,2026/4/10,
475,エルレイド,じごくづき,あく,物理,80,100,16,1,相手をじごくづき状態にする。,2026/4/10,
475,エルレイド,つじぎり,あく,物理,70,100,20,1,きゅうしょアップ+1で攻撃する。,2026/4/10,
475,エルレイド,はたきおとす,あく,物理,65,100,20,1,相手が道具を持っていると威力が1.5倍になる。相手の道具を失わせる。,2026/4/10,
475,エルレイド,どろぼう,あく,物理,60,100,20,1,自分が道具を持っていない場合相手の道具を奪う。,2026/4/10,
475,エルレイド,なげつける,あく,物理,,100,12,,持っている道具によって威力と効果が変わる。使うと道具はなくなる。,2026/4/10,
475,エルレイド,ちょうはつ,あく,変化,0,100,20,,相手をちょうはつ状態にする。,2026/4/10,
475,エルレイド,おきみやげ,あく,変化,0,100,12,,自分はひんしになるが相手の攻撃と特攻を2段階下げる。,2026/4/10,
475,エルレイド,みわくのボイス,フェアリー,特殊,80,100,12,1,使ったターン中相手の能力が上がっている場合、相手をこんらん状態にする。,2026/4/10,
475,エルレイド,マジカルシャイン,フェアリー,特殊,80,100,12,1,通常の攻撃技。,2026/4/10,
475,エルレイド,ドレインキッス,フェアリー,特殊,50,100,12,1,相手に与えたダメージの3/4自分のHPを回復する。,2026/4/10,
475,エルレイド,ミストフィールド,フェアリー,変化,0,-,12,,5ターンの間全体の場をミストフィールド状態にする。,2026/4/10,
475,エルレイド,あまえる,フェアリー,変化,0,100,20,,相手の攻撃を2段階下げる。,2026/4/10,
475,メガエルレイド,けたぐり,かくとう,物理,,100,20,1,相手が重いほど威力が上がる。威力20-120。,2026/4/10,
475,メガエルレイド,くさむすび,くさ,特殊,,100,20,1,相手が重いほど威力が上がる。威力20-120。,2026/4/10,
475,メガエルレイド,インファイト,かくとう,物理,120,100,8,1,自分の防御と特防が1段階下がる。,2026/4/10,TRUE
475,メガエルレイド,はたきおとす,あく,物理,65,100,20,1,相手が道具を持っていると威力が1.5倍になる。相手の道具を失わせる。,2026/4/10,
475,メガエルレイド,れいとうパンチ,こおり,物理,75,100,16,1,10%の確率で相手をこおり状態にする。,2026/4/10,
475,メガエルレイド,つるぎのまい,ノーマル,変化,0,-,20,,自分の攻撃を2段階上げる。,2026/4/10,TRUE
475,メガエルレイド,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
475,メガエルレイド,メガトンキック,ノーマル,物理,120,75,8,1,通常の攻撃技。,2026/4/10,
475,メガエルレイド,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
475,メガエルレイド,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
475,メガエルレイド,フェイント,ノーマル,物理,30,100,12,1,まもる、みきり等の効果を解除して攻撃する。,2026/4/10,
475,メガエルレイド,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
475,メガエルレイド,ハイパーボイス,ノーマル,特殊,90,100,12,1,相手の「みがわり」状態を貫通する。,2026/4/10,
475,メガエルレイド,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
475,メガエルレイド,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
475,メガエルレイド,てだすけ,ノーマル,変化,0,-,20,,使ったターン中、味方の技の威力を1.5倍する。,2026/4/10,
475,メガエルレイド,じこあんじ,ノーマル,変化,0,-,12,,相手にかかっている能力変化を自分にもかける。,2026/4/10,
475,メガエルレイド,アンコール,ノーマル,変化,0,100,8,,相手をアンコール状態にする。,2026/4/10,
475,メガエルレイド,いたみわけ,ノーマル,変化,0,-,20,,自分と相手の残りHPを足して互いに1/2ずつに分ける。,2026/4/10,
475,メガエルレイド,しんぴのまもり,ノーマル,変化,0,-,20,,5ターンの間、味方の場をしんぴのまもり状態にする。,2026/4/10,
475,メガエルレイド,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
475,メガエルレイド,くろいまなざし,ノーマル,変化,0,-,8,,相手をにげられない状態にする。,2026/4/10,
475,メガエルレイド,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
